Horario,Tentativas,Status,Ultima_String,Ultimo_Hash
Thu Jan  1 14:54:06 2026,1017500000,EM_ANDAMENTO,YRT4o2cPKv,cb8a4ae2
Thu Jan  1 14:54:10 2026,1018000000,EM_ANDAMENTO,SfLmeT5dQ57,3c675be4
Thu Jan  1 14:54:14 2026,1018500000,EM_ANDAMENTO,LI,b8986680
Thu Jan  1 14:54:18 2026,1019000000,EM_ANDAMENTO,sDz0fEL9mbZO,ef4b0a90
Thu Jan  1 14:54:22 2026,1019500000,EM_ANDAMENTO,Bc,4e7dc700
Thu Jan  1 14:54:26 2026,1020000000,EM_ANDAMENTO,CYxNV,43c806ae
Thu Jan  1 14:54:30 2026,1020500000,EM_ANDAMENTO,lIKjlXbFU,df0302f2
Thu Jan  1 14:54:34 2026,1021000000,EM_ANDAMENTO,a3l4nY,a39d8a9b
Thu Jan  1 14:54:38 2026,1021500000,EM_ANDAMENTO,vFZkUioq2,a8744a17
Thu Jan  1 14:54:42 2026,1022000000,EM_ANDAMENTO,HIV,d477cfe4
Thu Jan  1 14:54:46 2026,1022500000,EM_ANDAMENTO,r,95434212
Thu Jan  1 14:54:50 2026,1023000000,EM_ANDAMENTO,Ubjw,e975e089
Thu Jan  1 14:54:54 2026,1023500000,EM_ANDAMENTO,6awF1AjAsXv,d2081f3c
Thu Jan  1 14:54:58 2026,1024000000,EM_ANDAMENTO,2ACH5t5hD,00dfef7e
Thu Jan  1 14:55:02 2026,1024500000,EM_ANDAMENTO,LNAWNxEyh95n,532bf53a
Thu Jan  1 14:55:06 2026,1025000000,EM_ANDAMENTO,6czj,72a6b386
Thu Jan  1 14:55:10 2026,1025500000,EM_ANDAMENTO,JHkQwWjVe6,ca5fdbe1
Thu Jan  1 14:55:14 2026,1026000000,EM_ANDAMENTO,LtmAf,9911e3e3
Thu Jan  1 14:55:18 2026,1026500000,EM_ANDAMENTO,DAMo3zju,cebb5bd2
Thu Jan  1 14:55:22 2026,1027000000,EM_ANDAMENTO,OsurY,9c1ef792
Thu Jan  1 14:55:26 2026,1027500000,EM_ANDAMENTO,0CG1kP,8d6315b5
Thu Jan  1 14:55:29 2026,1028000000,EM_ANDAMENTO,OIK,21d59f5f
Thu Jan  1 14:55:32 2026,1028500000,EM_ANDAMENTO,qii0JEzpq,42eb02ec
Thu Jan  1 14:55:34 2026,1029000000,EM_ANDAMENTO,sfkssN3li,f4cb3bd1
Thu Jan  1 14:55:36 2026,1029500000,EM_ANDAMENTO,gyFi,2bb1d782
Thu Jan  1 14:55:38 2026,1030000000,EM_ANDAMENTO,QBwpc,c02d1f64
Thu Jan  1 14:55:39 2026,1030500000,EM_ANDAMENTO,Ox9pX3A0,465500dc
Thu Jan  1 14:55:41 2026,1031000000,EM_ANDAMENTO,3771XfwA1,162180e2
Thu Jan  1 14:55:42 2026,1031500000,EM_ANDAMENTO,pg9TcGSe,ff3e6c71
Thu Jan  1 14:55:44 2026,1032000000,EM_ANDAMENTO,94,3fcbee34
Thu Jan  1 14:55:46 2026,1032500000,EM_ANDAMENTO,iHTCTfYU,16b0d508
Thu Jan  1 14:55:47 2026,1033000000,EM_ANDAMENTO,E0Cmv9vONh,0dd31c21
Thu Jan  1 14:55:49 2026,1033500000,EM_ANDAMENTO,FQlVA,db9c3116
Thu Jan  1 14:55:51 2026,1034000000,EM_ANDAMENTO,Qtu52McOtJ,cf5f4c82
Thu Jan  1 14:55:52 2026,1034500000,EM_ANDAMENTO,YP1OZo0,6f9d8b6b
Thu Jan  1 14:55:54 2026,1035000000,EM_ANDAMENTO,AzMF,0dbbc203
Thu Jan  1 14:55:55 2026,1035500000,EM_ANDAMENTO,LllV,a01642ef
Thu Jan  1 14:55:57 2026,1036000000,EM_ANDAMENTO,dR58eMwC,b875a2ee
Thu Jan  1 14:55:59 2026,1036500000,EM_ANDAMENTO,QXcVfjLY3,45efae6d
Thu Jan  1 14:56:00 2026,1037000000,EM_ANDAMENTO,NU,aff6aa09
Thu Jan  1 14:56:02 2026,1037500000,EM_ANDAMENTO,oJWUdz0pbG3,95b1d67d
Thu Jan  1 14:56:03 2026,1038000000,EM_ANDAMENTO,SUMMrKcB,dc9b5942
Thu Jan  1 14:56:05 2026,1038500000,EM_ANDAMENTO,v0W,b15feeee
Thu Jan  1 14:56:07 2026,1039000000,EM_ANDAMENTO,FLC,62ee836c
Thu Jan  1 14:56:08 2026,1039500000,EM_ANDAMENTO,Ho6j5,8545627b
Thu Jan  1 14:56:10 2026,1040000000,EM_ANDAMENTO,AB,b9893675
Thu Jan  1 14:56:12 2026,1040500000,EM_ANDAMENTO,4p,d0ea740e
Thu Jan  1 14:56:13 2026,1041000000,EM_ANDAMENTO,QAmd,ae446e55
Thu Jan  1 14:56:15 2026,1041500000,EM_ANDAMENTO,hrjS,063e697a
Thu Jan  1 14:56:16 2026,1042000000,EM_ANDAMENTO,C,2e9587f4
Thu Jan  1 14:56:18 2026,1042500000,EM_ANDAMENTO,aRKuP,11161e68
Thu Jan  1 14:56:20 2026,1043000000,EM_ANDAMENTO,hYwWPytcUddn,c466c728
Thu Jan  1 14:56:21 2026,1043500000,EM_ANDAMENTO,4zi1eN,42c74bc8
Thu Jan  1 14:56:23 2026,1044000000,EM_ANDAMENTO,aUAPxBG,fc518060
Thu Jan  1 14:56:24 2026,1044500000,EM_ANDAMENTO,3iw3ytPcOpLQ,a7a572f1
Thu Jan  1 14:56:26 2026,1045000000,EM_ANDAMENTO,WZQT1MDd7,b430197c
Thu Jan  1 14:56:28 2026,1045500000,EM_ANDAMENTO,KqyVJZle5,0847b0eb
Thu Jan  1 14:56:29 2026,1046000000,EM_ANDAMENTO,hlno,19fad9f1
Thu Jan  1 14:56:31 2026,1046500000,EM_ANDAMENTO,ozpK,9b216e07
Thu Jan  1 14:56:33 2026,1047000000,EM_ANDAMENTO,nvUHdX5,920cfc63
Thu Jan  1 14:56:34 2026,1047500000,EM_ANDAMENTO,TtpsVG,5686216f
Thu Jan  1 14:56:36 2026,1048000000,EM_ANDAMENTO,MCJLUDS2LUeV,45181530
Thu Jan  1 14:56:38 2026,1048500000,EM_ANDAMENTO,ZHiiUPQtesV,40509860
Thu Jan  1 14:56:39 2026,1049000000,EM_ANDAMENTO,Raas,b69767e2
Thu Jan  1 14:56:41 2026,1049500000,EM_ANDAMENTO,yngZECuX,291d92c1
Thu Jan  1 14:56:42 2026,1050000000,EM_ANDAMENTO,bXNuX5hTw,1045237c
Thu Jan  1 14:56:44 2026,1050500000,EM_ANDAMENTO,z,bb66897e
Thu Jan  1 14:56:46 2026,1051000000,EM_ANDAMENTO,ougfOqQmT,0556a13e
Thu Jan  1 14:56:47 2026,1051500000,EM_ANDAMENTO,vj,0037c696
Thu Jan  1 14:56:49 2026,1052000000,EM_ANDAMENTO,y,4cccd98d
Thu Jan  1 14:56:50 2026,1052500000,EM_ANDAMENTO,3pp8B,1a612707
Thu Jan  1 14:56:52 2026,1053000000,EM_ANDAMENTO,J6Ln,f40b37ff
Thu Jan  1 14:56:54 2026,1053500000,EM_ANDAMENTO,dNt5108,9494fd51
Thu Jan  1 14:56:55 2026,1054000000,EM_ANDAMENTO,D,f0695584
Thu Jan  1 14:56:57 2026,1054500000,EM_ANDAMENTO,D,f0695584
Thu Jan  1 14:56:59 2026,1055000000,EM_ANDAMENTO,Xj,df04c052
Thu Jan  1 14:57:00 2026,1055500000,EM_ANDAMENTO,arlltcxPNGy,166ebd95
Thu Jan  1 14:57:02 2026,1056000000,EM_ANDAMENTO,2QsvCKuaO0,8ff0564b
Thu Jan  1 14:57:03 2026,1056500000,EM_ANDAMENTO,Llfrwkr,c5d59690
Thu Jan  1 14:57:05 2026,1057000000,EM_ANDAMENTO,t2L4Q,f6a78cad
Thu Jan  1 14:57:07 2026,1057500000,EM_ANDAMENTO,EAmE,f51df2bc
Thu Jan  1 14:57:08 2026,1058000000,EM_ANDAMENTO,kpUwQg,3fe8e661
Thu Jan  1 14:57:10 2026,1058500000,EM_ANDAMENTO,EIrWoE5bsQ,7f577aef
Thu Jan  1 14:57:11 2026,1059000000,EM_ANDAMENTO,TZ0kKdsKH,fec85f81
Thu Jan  1 14:57:13 2026,1059500000,EM_ANDAMENTO,Ox5,e8c1fe24
Thu Jan  1 14:57:15 2026,1060000000,EM_ANDAMENTO,5GRbMGCUr6,52b9392a
Thu Jan  1 14:57:16 2026,1060500000,EM_ANDAMENTO,eqmCAyy,ac3a88ee
Thu Jan  1 14:57:18 2026,1061000000,EM_ANDAMENTO,XTRq,4fb8bf94
Thu Jan  1 14:57:20 2026,1061500000,EM_ANDAMENTO,kjNwinnk,c69a518d
Thu Jan  1 14:57:21 2026,1062000000,EM_ANDAMENTO,JHa08,ded7bd29
Thu Jan  1 14:57:23 2026,1062500000,EM_ANDAMENTO,eRfjDJEI4T,3c7cd283
Thu Jan  1 14:57:25 2026,1063000000,EM_ANDAMENTO,OVtYyCcvtCsZ,c84d1a1d
Thu Jan  1 14:57:26 2026,1063500000,EM_ANDAMENTO,b5ksqEuL,39520e35
Thu Jan  1 14:57:28 2026,1064000000,EM_ANDAMENTO,1Lm7,bbd89581
Thu Jan  1 14:57:29 2026,1064500000,EM_ANDAMENTO,KJ9uC3oepsSD,ab288217
Thu Jan  1 14:57:31 2026,1065000000,EM_ANDAMENTO,gLs8kThhe1,3841e1ca
Thu Jan  1 14:57:33 2026,1065500000,EM_ANDAMENTO,AX2mb1Es,3901f243
Thu Jan  1 14:57:34 2026,1066000000,EM_ANDAMENTO,QyR,44390c2e
Thu Jan  1 14:57:36 2026,1066500000,EM_ANDAMENTO,5LEzJ3,cf9c99d8
Thu Jan  1 14:57:37 2026,1067000000,EM_ANDAMENTO,7iXrCHp0YQx5,a3c7ef89
Thu Jan  1 14:57:39 2026,1067500000,EM_ANDAMENTO,dh1c3,84a9a63c
Thu Jan  1 14:57:41 2026,1068000000,EM_ANDAMENTO,ZZLOoW,02a062d3
Thu Jan  1 14:57:42 2026,1068500000,EM_ANDAMENTO,tE6E3yB,5e12b1ed
Thu Jan  1 14:57:44 2026,1069000000,EM_ANDAMENTO,Y,5bf27867
Thu Jan  1 14:57:46 2026,1069500000,EM_ANDAMENTO,1RYBF4vdP0G,afa23b14
Thu Jan  1 14:57:47 2026,1070000000,EM_ANDAMENTO,gEeMTEcU,0b142658
Thu Jan  1 14:57:49 2026,1070500000,EM_ANDAMENTO,cSVecoSZD8,f3a9fbfc
Thu Jan  1 14:57:50 2026,1071000000,EM_ANDAMENTO,CS,95fc7537
Thu Jan  1 14:57:52 2026,1071500000,EM_ANDAMENTO,E7ATm8NUACn,75ec99ea
Thu Jan  1 14:57:54 2026,1072000000,EM_ANDAMENTO,1lN,b8bfbfd9
Thu Jan  1 14:57:55 2026,1072500000,EM_ANDAMENTO,W4GuqRgOmE,1b53a900
Thu Jan  1 14:57:57 2026,1073000000,EM_ANDAMENTO,W,c4abaca1
Thu Jan  1 14:57:58 2026,1073500000,EM_ANDAMENTO,S4mAQnuKIGG,fd0d8376
Thu Jan  1 14:58:00 2026,1074000000,EM_ANDAMENTO,VRjXQZ,1e075d76
Thu Jan  1 14:58:02 2026,1074500000,EM_ANDAMENTO,r7j,4354e610
Thu Jan  1 14:58:03 2026,1075000000,EM_ANDAMENTO,vL2PK7b1NLLE,ae03dffd
Thu Jan  1 14:58:05 2026,1075500000,EM_ANDAMENTO,2RfFOA,ed315311
Thu Jan  1 14:58:07 2026,1076000000,EM_ANDAMENTO,qWq1nlOVORlX,2cc041ae
Thu Jan  1 14:58:08 2026,1076500000,EM_ANDAMENTO,r5apRxX9C,925da7a5
Thu Jan  1 14:58:10 2026,1077000000,EM_ANDAMENTO,W0gWJ,49c67a26
Thu Jan  1 14:58:11 2026,1077500000,EM_ANDAMENTO,zG8HhxHW4cmv,d64a2a1b
Thu Jan  1 14:58:13 2026,1078000000,EM_ANDAMENTO,h,ed6dba4b
Thu Jan  1 14:58:15 2026,1078500000,EM_ANDAMENTO,K,58a8694c
Thu Jan  1 14:58:16 2026,1079000000,EM_ANDAMENTO,rC4BzhLWvCAl,6436ad63
Thu Jan  1 14:58:18 2026,1079500000,EM_ANDAMENTO,Xb,e88eadce
Thu Jan  1 14:58:20 2026,1080000000,EM_ANDAMENTO,OA6,39129330
Thu Jan  1 14:58:21 2026,1080500000,EM_ANDAMENTO,yeZzHEjBk4,5d308644
Thu Jan  1 14:58:23 2026,1081000000,EM_ANDAMENTO,HEfvkTCNjeQ0,a9974cc7
Thu Jan  1 14:58:24 2026,1081500000,EM_ANDAMENTO,oU30TjaPT,a183940d
Thu Jan  1 14:58:26 2026,1082000000,EM_ANDAMENTO,MbVO,01a7cc3f
Thu Jan  1 14:58:28 2026,1082500000,EM_ANDAMENTO,txF1uF,d4fa7029
Thu Jan  1 14:58:29 2026,1083000000,EM_ANDAMENTO,ZYyC9xu,5705189e
Thu Jan  1 14:58:31 2026,1083500000,EM_ANDAMENTO,jFz,6353b5dc
Thu Jan  1 14:58:33 2026,1084000000,EM_ANDAMENTO,O,4ac61591
Thu Jan  1 14:58:34 2026,1084500000,EM_ANDAMENTO,r,95434212
Thu Jan  1 14:58:36 2026,1085000000,EM_ANDAMENTO,le,926d4202
Thu Jan  1 14:58:38 2026,1085500000,EM_ANDAMENTO,v4jtZAqcdKh,007d39b5
Thu Jan  1 14:58:39 2026,1086000000,EM_ANDAMENTO,ZQBj071Ug,5807eb3b
Thu Jan  1 14:58:41 2026,1086500000,EM_ANDAMENTO,98LaFi6tjPm,efb503ac
Thu Jan  1 14:58:43 2026,1087000000,EM_ANDAMENTO,EO0zVqUwQ07H,3958536b
Thu Jan  1 14:58:44 2026,1087500000,EM_ANDAMENTO,WwrKf8ZbE7o,453684da
Thu Jan  1 14:58:46 2026,1088000000,EM_ANDAMENTO,Iq7XqPY17h,d981c69c
Thu Jan  1 14:58:47 2026,1088500000,EM_ANDAMENTO,EhMRXG,ea1cd7fb
Thu Jan  1 14:58:49 2026,1089000000,EM_ANDAMENTO,G,81ca32e5
Thu Jan  1 14:58:51 2026,1089500000,EM_ANDAMENTO,zIpy,338dcefa
Thu Jan  1 14:58:52 2026,1090000000,EM_ANDAMENTO,X,a378c3f6
Thu Jan  1 14:58:54 2026,1090500000,EM_ANDAMENTO,ZkxMGs0IG,f15bd80f
Thu Jan  1 14:58:55 2026,1091000000,EM_ANDAMENTO,3kb8N,24f76ec7
Thu Jan  1 14:58:57 2026,1091500000,EM_ANDAMENTO,wiH,66a03cc0
Thu Jan  1 14:58:59 2026,1092000000,EM_ANDAMENTO,HNwOs5pFXDsC,a85e8aa8
Thu Jan  1 14:59:00 2026,1092500000,EM_ANDAMENTO,F,a2c949bf
Thu Jan  1 14:59:02 2026,1093000000,EM_ANDAMENTO,MEn,97eab706
Thu Jan  1 14:59:04 2026,1093500000,EM_ANDAMENTO,IEhHJfKZ,49729450
Thu Jan  1 14:59:05 2026,1094000000,EM_ANDAMENTO,YFKi4HGDZ9,97da616f
Thu Jan  1 14:59:07 2026,1094500000,EM_ANDAMENTO,2exUm2ESR,100ed003
Thu Jan  1 14:59:08 2026,1095000000,EM_ANDAMENTO,IHQyFExx1,11cbe610
Thu Jan  1 14:59:10 2026,1095500000,EM_ANDAMENTO,ydBUnLFb3SDz,9423b940
Thu Jan  1 14:59:12 2026,1096000000,EM_ANDAMENTO,arrcKna,90131cf0
Thu Jan  1 14:59:13 2026,1096500000,EM_ANDAMENTO,rftIe5ac,3f02506f
Thu Jan  1 14:59:15 2026,1097000000,EM_ANDAMENTO,EVXvYutZY,d1713bf6
Thu Jan  1 14:59:17 2026,1097500000,EM_ANDAMENTO,ArKgDR,4e25407f
Thu Jan  1 14:59:18 2026,1098000000,EM_ANDAMENTO,e9,1c222f8c
Thu Jan  1 14:59:20 2026,1098500000,EM_ANDAMENTO,MWdOeL,1d8bc5e6
Thu Jan  1 14:59:21 2026,1099000000,EM_ANDAMENTO,tT0qdGoZOp,7bc06e7a
Thu Jan  1 14:59:23 2026,1099500000,EM_ANDAMENTO,AzCT,89ebf527
Thu Jan  1 14:59:25 2026,1100000000,EM_ANDAMENTO,FR8c,2e2f894b
Thu Jan  1 14:59:26 2026,1100500000,EM_ANDAMENTO,h3od6Ax3,8a5ab60b
Thu Jan  1 14:59:30 2026,1101000000,EM_ANDAMENTO,ijj,f87baf1b
Thu Jan  1 14:59:34 2026,1101500000,EM_ANDAMENTO,SKPg,1b49c9fb
Thu Jan  1 14:59:38 2026,1102000000,EM_ANDAMENTO,C4anvEdgKIvQ,d094f6bc
Thu Jan  1 14:59:42 2026,1102500000,EM_ANDAMENTO,1z6WmVJA5xBa,be6fed40
Thu Jan  1 14:59:47 2026,1103000000,EM_ANDAMENTO,yp,74f40fe3
Thu Jan  1 14:59:51 2026,1103500000,EM_ANDAMENTO,s,bc5ac4a3
Thu Jan  1 14:59:55 2026,1104000000,EM_ANDAMENTO,rGK9tZAmxB,996a014c
Thu Jan  1 14:59:59 2026,1104500000,EM_ANDAMENTO,j20onTQOBX,5dfb4139
Thu Jan  1 15:00:01 2026,1105000000,EM_ANDAMENTO,a6hKtt,af5238a6
Thu Jan  1 15:00:03 2026,1105500000,EM_ANDAMENTO,l0eMChcyP,78631788
Thu Jan  1 15:00:05 2026,1106000000,EM_ANDAMENTO,ax75x,d874cc5c
Thu Jan  1 15:00:06 2026,1106500000,EM_ANDAMENTO,QdA,09d1c368
Thu Jan  1 15:00:08 2026,1107000000,EM_ANDAMENTO,qNSC,0c497644
Thu Jan  1 15:00:09 2026,1107500000,EM_ANDAMENTO,7kYqdXa9A,ed2d1be1
Thu Jan  1 15:00:11 2026,1108000000,EM_ANDAMENTO,dXyTlA,74c9e3aa
Thu Jan  1 15:00:13 2026,1108500000,EM_ANDAMENTO,LtAQ2,a457b97b
Thu Jan  1 15:00:14 2026,1109000000,EM_ANDAMENTO,9q,56ca2d99
Thu Jan  1 15:00:16 2026,1109500000,EM_ANDAMENTO,84tocGQkxTj,af73d102
Thu Jan  1 15:00:17 2026,1110000000,EM_ANDAMENTO,S,9934d41d
Thu Jan  1 15:00:19 2026,1110500000,EM_ANDAMENTO,pN6RDUHxqb3A,527686a2
Thu Jan  1 15:00:21 2026,1111000000,EM_ANDAMENTO,t9aN2bE46asZ,e8bf1b5f
Thu Jan  1 15:00:22 2026,1111500000,EM_ANDAMENTO,XA43kKaz,062bb481
Thu Jan  1 15:00:24 2026,1112000000,EM_ANDAMENTO,OPC,343b8542
Thu Jan  1 15:00:26 2026,1112500000,EM_ANDAMENTO,QYoYLGe4cAo,d7acb6b0
Thu Jan  1 15:00:27 2026,1113000000,EM_ANDAMENTO,r4d,dc07c018
Thu Jan  1 15:00:29 2026,1113500000,EM_ANDAMENTO,c,a5c1009b
Thu Jan  1 15:00:31 2026,1114000000,EM_ANDAMENTO,gQho9,a18e2901
Thu Jan  1 15:00:32 2026,1114500000,EM_ANDAMENTO,V9ER14xbzz,6fff5b66
Thu Jan  1 15:00:34 2026,1115000000,EM_ANDAMENTO,xx5tA,2df9357a
Thu Jan  1 15:00:36 2026,1115500000,EM_ANDAMENTO,vCVtGrR4aT,de85594b
Thu Jan  1 15:00:37 2026,1116000000,EM_ANDAMENTO,jDO0lmj,d3b4a610
Thu Jan  1 15:00:39 2026,1116500000,EM_ANDAMENTO,nSl0GTfkXrf,075a75f9
Thu Jan  1 15:00:40 2026,1117000000,EM_ANDAMENTO,DOzeaWf,1ef260c3
Thu Jan  1 15:00:42 2026,1117500000,EM_ANDAMENTO,jr,61f5adb4
Thu Jan  1 15:00:44 2026,1118000000,EM_ANDAMENTO,JiMlVJf,6279ec52
Thu Jan  1 15:00:45 2026,1118500000,EM_ANDAMENTO,BzJZV2,e2f0be93
Thu Jan  1 15:00:47 2026,1119000000,EM_ANDAMENTO,ijS5oJ2f7xVa,00b21f27
Thu Jan  1 15:00:48 2026,1119500000,EM_ANDAMENTO,tL1jl,b938b4ce
Thu Jan  1 15:00:50 2026,1120000000,EM_ANDAMENTO,S,9934d41d
Thu Jan  1 15:00:52 2026,1120500000,EM_ANDAMENTO,jyqonLsJw,424c3d26
Thu Jan  1 15:00:53 2026,1121000000,EM_ANDAMENTO,XIE,7891b0eb
Thu Jan  1 15:00:55 2026,1121500000,EM_ANDAMENTO,e5gemTcFo,d7d3c403
Thu Jan  1 15:00:57 2026,1122000000,EM_ANDAMENTO,cgmN4oxDe,4ec79255
Thu Jan  1 15:00:58 2026,1122500000,EM_ANDAMENTO,cr5mhOu5M,52b85faf
Thu Jan  1 15:01:00 2026,1123000000,EM_ANDAMENTO,Ed,a33ceb05
Thu Jan  1 15:01:02 2026,1123500000,EM_ANDAMENTO,C3O3JOAXDL,cfc6b9bc
Thu Jan  1 15:01:03 2026,1124000000,EM_ANDAMENTO,Y92mvhklsy,476dd8e9
Thu Jan  1 15:01:05 2026,1124500000,EM_ANDAMENTO,zwb,e270829e
Thu Jan  1 15:01:06 2026,1125000000,EM_ANDAMENTO,n9O4,66fdd34e
Thu Jan  1 15:01:08 2026,1125500000,EM_ANDAMENTO,Ci3ILe,fcf8be54
Thu Jan  1 15:01:10 2026,1126000000,EM_ANDAMENTO,z,bb66897e
Thu Jan  1 15:01:11 2026,1126500000,EM_ANDAMENTO,C,2e9587f4
Thu Jan  1 15:01:13 2026,1127000000,EM_ANDAMENTO,6cYOqYa,3daaf3fc
Thu Jan  1 15:01:15 2026,1127500000,EM_ANDAMENTO,dLtTj,fd4279d4
Thu Jan  1 15:01:16 2026,1128000000,EM_ANDAMENTO,N,9e1bfdab
Thu Jan  1 15:01:18 2026,1128500000,EM_ANDAMENTO,VRKE,ed61d218
Thu Jan  1 15:01:19 2026,1129000000,EM_ANDAMENTO,6X,cfe4967f
Thu Jan  1 15:01:21 2026,1129500000,EM_ANDAMENTO,pxLywC,d945437d
Thu Jan  1 15:01:23 2026,1130000000,EM_ANDAMENTO,ISqUNTwyl,d2ea322a
Thu Jan  1 15:01:24 2026,1130500000,EM_ANDAMENTO,q1WvJR5,a65337f6
Thu Jan  1 15:01:26 2026,1131000000,EM_ANDAMENTO,3WH50ZR6RA,baa1f4a0
Thu Jan  1 15:01:27 2026,1131500000,EM_ANDAMENTO,L,73706247
Thu Jan  1 15:01:29 2026,1132000000,EM_ANDAMENTO,AZ,679e0366
Thu Jan  1 15:01:31 2026,1132500000,EM_ANDAMENTO,R9XsLt5Hcw,7ed26217
Thu Jan  1 15:01:32 2026,1133000000,EM_ANDAMENTO,x0fDDorz,ae4dd537
Thu Jan  1 15:01:34 2026,1133500000,EM_ANDAMENTO,YZkD,7a8cabe6
Thu Jan  1 15:01:36 2026,1134000000,EM_ANDAMENTO,3lozL,e359cd31
Thu Jan  1 15:01:37 2026,1134500000,EM_ANDAMENTO,Co0pxQj,d1101806
Thu Jan  1 15:01:39 2026,1135000000,EM_ANDAMENTO,8oeztyp,2816f9d8
Thu Jan  1 15:01:40 2026,1135500000,EM_ANDAMENTO,0,628e79cf
Thu Jan  1 15:01:42 2026,1136000000,EM_ANDAMENTO,e8Pjv,29afc074
Thu Jan  1 15:01:44 2026,1136500000,EM_ANDAMENTO,tBtnQg,0d080bb2
Thu Jan  1 15:01:45 2026,1137000000,EM_ANDAMENTO,04M1hcDE4s,37617076
Thu Jan  1 15:01:47 2026,1137500000,EM_ANDAMENTO,I5R2,b82f1691
Thu Jan  1 15:01:49 2026,1138000000,EM_ANDAMENTO,RFK,07f72bbd
Thu Jan  1 15:01:50 2026,1138500000,EM_ANDAMENTO,LSQlAccOa,719a8815
Thu Jan  1 15:01:52 2026,1139000000,EM_ANDAMENTO,Y8,9580b964
Thu Jan  1 15:01:54 2026,1139500000,EM_ANDAMENTO,c,a5c1009b
Thu Jan  1 15:01:55 2026,1140000000,EM_ANDAMENTO,UV,8e2fb760
Thu Jan  1 15:01:57 2026,1140500000,EM_ANDAMENTO,89E,04dfc5bf
Thu Jan  1 15:01:59 2026,1141000000,EM_ANDAMENTO,F9FBV6FSJaA,9f3b20bb
Thu Jan  1 15:02:00 2026,1141500000,EM_ANDAMENTO,T,9dd7847b
Thu Jan  1 15:02:02 2026,1142000000,EM_ANDAMENTO,81,b1e6836d
Thu Jan  1 15:02:03 2026,1142500000,EM_ANDAMENTO,y1U,f86a3aec
Thu Jan  1 15:02:05 2026,1143000000,EM_ANDAMENTO,6XgL,ce1fee52
Thu Jan  1 15:02:07 2026,1143500000,EM_ANDAMENTO,hWBMh,12388db4
Thu Jan  1 15:02:08 2026,1144000000,EM_ANDAMENTO,5H,5edfa326
Thu Jan  1 15:02:10 2026,1144500000,EM_ANDAMENTO,lFm3Od622A,eba62b51
Thu Jan  1 15:02:11 2026,1145000000,EM_ANDAMENTO,C,2e9587f4
Thu Jan  1 15:02:13 2026,1145500000,EM_ANDAMENTO,ZN,c64010d0
Thu Jan  1 15:02:15 2026,1146000000,EM_ANDAMENTO,xpVxE,01c98e57
Thu Jan  1 15:02:16 2026,1146500000,EM_ANDAMENTO,WoT,0702625d
Thu Jan  1 15:02:18 2026,1147000000,EM_ANDAMENTO,vs4EROwhJ04g,2c91053b
Thu Jan  1 15:02:20 2026,1147500000,EM_ANDAMENTO,IZc0N0MjN,0f5e8f17
Thu Jan  1 15:02:21 2026,1148000000,EM_ANDAMENTO,FfY4irc7Es,b00a3408
Thu Jan  1 15:02:23 2026,1148500000,EM_ANDAMENTO,tMAZ34ob,61b78994
Thu Jan  1 15:02:24 2026,1149000000,EM_ANDAMENTO,OO,e5bdf7d5
Thu Jan  1 15:02:26 2026,1149500000,EM_ANDAMENTO,xt55jRF6rLXK,0977da08
Thu Jan  1 15:02:28 2026,1150000000,EM_ANDAMENTO,Gm6yc,4549466d
Thu Jan  1 15:02:29 2026,1150500000,EM_ANDAMENTO,UKYZa,caa799a0
Thu Jan  1 15:02:31 2026,1151000000,EM_ANDAMENTO,K,58a8694c
Thu Jan  1 15:02:32 2026,1151500000,EM_ANDAMENTO,U7t,6571b78f
Thu Jan  1 15:02:34 2026,1152000000,EM_ANDAMENTO,r,95434212
Thu Jan  1 15:02:36 2026,1152500000,EM_ANDAMENTO,nj7,31296750
Thu Jan  1 15:02:37 2026,1153000000,EM_ANDAMENTO,ob57W0,4b710427
Thu Jan  1 15:02:39 2026,1153500000,EM_ANDAMENTO,bElz,51878a63
Thu Jan  1 15:02:41 2026,1154000000,EM_ANDAMENTO,FDV,d9d68840
Thu Jan  1 15:02:42 2026,1154500000,EM_ANDAMENTO,WKDfG3jwQjAQ,116a2671
Thu Jan  1 15:02:44 2026,1155000000,EM_ANDAMENTO,R2,bad0c08b
Thu Jan  1 15:02:45 2026,1155500000,EM_ANDAMENTO,WG,8889e51d
Thu Jan  1 15:02:47 2026,1156000000,EM_ANDAMENTO,bJcIHNSIo3,0f1805b9
Thu Jan  1 15:02:49 2026,1156500000,EM_ANDAMENTO,m6HwWKqpri,9443eaad
Thu Jan  1 15:02:50 2026,1157000000,EM_ANDAMENTO,h,ed6dba4b
Thu Jan  1 15:02:52 2026,1157500000,EM_ANDAMENTO,HwNw,8096fd1d
Thu Jan  1 15:02:53 2026,1158000000,EM_ANDAMENTO,JV1mvqtVJq5,1c88189a
Thu Jan  1 15:02:55 2026,1158500000,EM_ANDAMENTO,QaKi5uU,c32e9958
Thu Jan  1 15:02:59 2026,1159000000,EM_ANDAMENTO,yQ9f7,292a8018
Thu Jan  1 15:03:03 2026,1159500000,EM_ANDAMENTO,vw7F5,02429761
Thu Jan  1 15:03:08 2026,1160000000,EM_ANDAMENTO,M8d,cb28f503
Thu Jan  1 15:03:12 2026,1160500000,EM_ANDAMENTO,53q,efba8e09
Thu Jan  1 15:03:16 2026,1161000000,EM_ANDAMENTO,zPuna6QuOe,b5e9dbfb
